gdb_id,smiles,gap,homo,lumo
22108,CCC(=NO)CC(=O)N,11.123170028818446,-10.111665706051877,1.0115043227665703
22109,CC(=NO)CC(=O)NC,10.96643804034582,-9.985665706051872,0.980772334293948
22110,CC(=NO)CC(=O)OC,11.125810810810808,-10.183945945945943,0.9418648648648648
22111,NC(=[NH2+])CC(CO)=N[O-],9.834513513513514,-9.257162162162162,0.5773513513513515
22112,CC(C)CC(=NO)CO,11.431686375321338,-10.395966580976864,1.0357197943444731
22113,CC(O)CC(CO)=NO,11.48559833795014,-10.556307479224378,0.929290858725762
22114,CCC(=NO)CC(C)C,10.710438848920864,-9.830287769784174,0.8801510791366904
22115,CCC(CC(C)O)=NO,10.75875321336761,-9.979632390745502,0.779120822622108
22116,C[NH+](C)CC(CO)=N[O-],8.339120000000001,-7.524760000000001,0.81436
22117,CC(CC(O)CO)=NO,11.0786648199446,-9.944545706371192,1.1341191135734072
22118,CC(CO)CC(C)=NO,11.258123393316195,-10.02480205655527,1.2333213367609257
22119,CCC(C)CC(C)=NO,11.036381294964029,-9.910187050359712,1.1261942446043165
22120,CCC(O)CC(C)=NO,11.221311053984579,-10.074799485861185,1.1465115681233935
22121,COC(C)CC(C)=NO,11.044591259640104,-9.88646529562982,1.1581259640102828
22122,CC1(CC(C1)=NO)C#C,11.209351351351351,-10.218756756756758,0.9905945945945944
22123,CC1(CC(C1)=NO)C#N,11.696542319749216,-10.591940438871474,1.1046018808777431
22124,ON=C1CC(O)(C1)C#C,11.532196721311475,-10.276295081967213,1.255901639344262
22125,ON=C1CC(O)(C1)C#N,11.493494845360827,-10.675340206185568,0.818154639175258
22126,CC1(CC(C1)=NO)C=O,11.356864864864866,-10.445756756756758,0.9111081081081078
22127,ON=C1CC(O)(C1)C=O,10.956803278688525,-10.473950819672131,0.4828524590163936
22128,CC1(CO)CC(C1)=NO,10.553988919667589,-10.0980027700831,0.4559861495844877
22129,CCC1(C)CC(C1)=NO,10.6609177377892,-10.000300771208224,0.6606169665809768
22130,CCC1(O)CC(C1)=NO,11.217465373961218,-10.091850415512464,1.1256149584487531
22131,COC1(C)CC(C1)=NO,10.900559556786705,-10.088307479224378,0.8122520775623268
22132,OCC1(O)CC(C1)=NO,10.718000000000002,-10.1312972972973,0.5867027027027026
22133,CC(=NO)CC1(CC1)C,10.845203084832903,-9.956133676092543,0.88906940874036
22134,CC(CC1(C)CO1)=NO,10.942293628808862,-10.04854570637119,0.893747922437673
22135,CC(=NO)CC1(CC1)O,10.78996952908587,-10.091393351800551,0.6985761772853184
22136,CC#CC#CC(=NO)C,8.752360655737704,-8.9247868852459,-0.1724262295081966
22137,CC#CCCC(=NO)C,10.97679224376731,-9.83479224376731,1.142
22138,CC(=NO)C#CCC#C,10.113344262295083,-9.513557377049182,0.5997868852459016
22139,CC(=NO)C#CCC#N,10.038608247422681,-9.887268041237114,0.1513402061855667
22140,CC(=NO)C#CCC=O,10.216721311475409,-9.691639344262294,0.5250819672131147
22141,CC(=NO)CC#CC#C,10.799622950819673,-9.896377049180328,0.9032459016393442
22142,CC(=NO)CC#CC#N,11.183298969072164,-10.76123711340206,0.422061855670103
22143,CC(=NO)CC#CC=O,10.447114754098362,-10.642950819672132,-0.1958360655737704
22144,CC(=NO)CCCC#C,11.04172299168975,-10.056307479224378,0.9854155124653736
22145,CC(=NO)CCCC#N,11.32371181556196,-10.33814121037464,0.98557060518732
22146,CC(=NO)CNCC#N,11.40681081081081,-10.118432432432432,1.2883783783783784
22147,CC(=NO)COCC#C,11.050729729729731,-10.179567567567569,0.8711621621621624
22148,CC(=NO)COCC#N,11.679388714733541,-10.485442006269592,1.19394670846395
22149,CC(=NO)CCCC=O,11.197673130193905,-10.396174515235456,0.8014986149584487
22150,CC(=NO)CCNC=O,11.304700288184439,-10.0508530259366,1.2538472622478387
22151,CC(CCOC=N)=NO,11.272746397694524,-10.340564841498558,0.9321815561959652
22152,CC(=NO)CCOC=O,11.599837837837837,-10.455891891891891,1.1439459459459462
22153,CC(=NO)CNCC=O,10.762449567723344,-9.90328530259366,0.8591642651296829
22154,CC(=NO)COCC=O,11.356783783783781,-10.380054054054051,0.9767297297297296
22155,CC(=NO)COC=NC,11.13350144092219,-10.183123919308358,0.9503775216138328
22156,CC(=NO)CC#CCO,11.465351351351353,-10.269162162162164,1.1961891891891892
22157,CCC#CCC(=NO)C,10.955340720221606,-10.070916897506924,0.8844238227146812
22158,CC(=NO)CN=COC,10.563178674351587,-9.79742074927954,0.7657579250720461
22159,CC(=NO)C#CCCO,10.174756756756754,-9.38924324324324,0.7855135135135136
22160,CCCC#CC(=NO)C,10.13563434903047,-9.260373961218836,0.8752603878116344
22161,CC(=NO)C#CCOC,10.091810810810813,-9.455189189189191,0.6366216216216215
22162,CC(=NO)CCCCO,11.156616966580977,-9.994634961439589,1.161982005141388
22163,CC(=NO)COCCO,11.086260387811633,-10.497260387811632,0.589
22164,CCCCCC(=NO)C,10.433359712230214,-9.936028776978416,0.4973309352517981
22165,CCCOCC(=NO)C,10.668406169665808,-10.234457583547556,0.4339485861182519
22166,CCOCCC(=NO)C,10.948015424164522,-10.19866066838046,0.7493547557840616
22167,CC(=NO)CCCOC,10.950061696658096,-10.059318766066838,0.8907429305912595
22168,CC1(C=CCC1=NO)C,10.704725761772854,-9.748897506925209,0.9558282548476452
22169,CC1(O)C=CCC1=NO,11.176189189189186,-10.23616216216216,0.9400270270270268
22170,CC1(CC=CC1=NO)C,9.743318559556785,-9.155069252077562,0.5882493074792243
22171,CC1(C(=NO)C=CN1)C,8.93871181556196,-8.1621325648415,0.7765792507204612
22172,CC1(O)CC=CC1=NO,9.684594594594598,-9.465972972972976,0.2186216216216215
22173,CC1(CCCC1=NO)C,10.916473007712082,-9.8646323907455,1.051840616966581
22174,CC1(COCC1=NO)C,11.117703601108037,-10.304565096952912,0.8131385041551246
22175,CC1(C(=NO)CCO1)C,11.039603878116344,-10.235783933518006,0.803819944598338
22176,CC1(O)CCCC1=NO,11.13239889196676,-10.221393351800556,0.9110055401662048
22177,CC1(O)COCC1=NO,11.571621621621622,-10.587675675675676,0.983945945945946
22178,CC1(C)C(O)CC1=NO,11.033722991689748,-10.027393351800551,1.0063296398891968
22179,CC1(O)C(O)CC1=NO,11.235243243243245,-10.452621621621624,0.7826216216216213
22180,CC1CC(=NO)C1(C)C,10.947318766066841,-9.92713110539846,1.0201876606683804
22181,CC1CC(=NO)C1(C)O,11.12145429362881,-10.28808864265928,0.8333656509695289
22182,CC1(C(=NO)CN1C)C,10.087800000000001,-8.982240000000001,1.1055600000000003
22183,C#CCC(=NO)CC#C,11.552491803278686,-10.479213114754096,1.0732786885245904
22184,C#CCC(=NO)CC=O,11.370557377049181,-10.453918032786886,0.916639344262295
22185,C(C=O)C(=NO)CC=O,10.94216393442623,-10.657311475409836,0.2848524590163934
22186,CC#CC(=NO)C#CC,9.060327868852458,-9.110098360655735,-0.0497704918032786
22187,CC#CC(=NO)CC#C,9.92955737704918,-9.454786885245902,0.4747704918032785
22188,CC#CC(=NO)CC#N,9.882329896907217,-9.83178350515464,0.0505463917525772
22189,CC#CC(=NO)CC=O,10.142639344262296,-9.903065573770492,0.2395737704918035
22190,CC#CC(=NO)CCO,10.043027027027026,-9.415108108108107,0.6279189189189187
22191,CCCC(=NO)C#CC,10.355875346260385,-9.427373961218834,0.9285013850415512
22192,CC#CC(=NO)COC,10.372594594594597,-9.518513513513517,0.8540810810810808
22193,CCCC(=NO)CC#C,11.05956509695291,-10.11783102493075,0.9417340720221604
22194,CCCC(=NO)CC#N,11.525498559077805,-10.629141210374636,0.89635734870317
22195,C[NH2+]CC(CC#N)=N[O-],7.965513513513513,-7.531486486486486,0.4340270270270269
22196,C#CCC(=NO)CCO,10.911702702702701,-10.342189189189188,0.5695135135135132
22197,C(CO)C(=NO)CC#N,11.919956112852661,-11.01631661442006,0.903639498432602
22198,CCCC(=NO)CC=O,11.239055401662052,-10.241955678670362,0.9970997229916898
22199,C(CO)C(=NO)CC=O,11.291891891891892,-10.342189189189188,0.9497027027027026
22200,CCCC(=NO)CCC,11.056553956834533,-9.893546762589928,1.1630071942446043
22201,CCCC(=NO)CCO,11.296480719794346,-10.125966580976865,1.170514138817481
22202,CCCC(=NO)COC,10.96454241645244,-10.036143958868893,0.9283984575835476
22203,C[NH2+]CC(COC)=N[O-],7.553280000000001,-7.159240000000001,0.3940399999999999
22204,COCC(=NO)CCO,11.525637119113574,-10.533783933518006,0.991853185595568
22205,C(CO)C(=NO)CCO,11.377914127423823,-10.273240997229918,1.104673130193906
22206,CC#CC(=NO)C(C)C,10.23605540166205,-9.303612188365651,0.932443213296399
22207,CC#CC(=NO)C(C)O,9.87118918918919,-9.497108108108108,0.374081081081081
22208,CC#CC(C)C(C)=NO,11.053515235457066,-9.949678670360113,1.1038365650969528
22209,NC(=[NH2+])C(CC#C)=N[O-],8.011590163934427,-8.258131147540984,-0.2465409836065573
22210,NC(=[NH2+])C(CC#N)=N[O-],8.127659793814432,-8.66101030927835,-0.5333505154639175
22211,CC(=NO)C(=N)NC=O,10.271557377049179,-10.46595081967213,-0.1943934426229508
22212,CC(=NO)C(=N)OC=O,10.643061855670101,-11.111515463917524,-0.4684536082474226
22213,NC(=[NH2+])C(CC=O)=N[O-],8.113213114754098,-8.31867213114754,-0.2054590163934425
22214,CC(C)C(=NO)CC#C,11.284055401662052,-10.165545706371192,1.1185096952908589
22215,CC(C)C(=NO)CC#N,11.674755043227664,-10.592556195965416,1.082198847262248
22216,CC(C)C(=NO)CC=O,11.148578947368426,-10.235022160664824,0.9135567867036012
22217,CC(=NO)C(O)CC#C,11.40762162162162,-10.447567567567567,0.960054054054054
22218,CC(=NO)C(O)CC#N,11.65162382445141,-10.850313479623823,0.8013103448275863
22219,CC(CC#C)C(C)=NO,10.795878116343493,-10.129002770083105,0.6668753462603878
22220,CC(CC#N)C(C)=NO,11.433034582132565,-10.48256484149856,0.9504697406340058
22221,CC(=NO)C(O)CC=O,11.527675675675676,-10.61918918918919,0.9084864864864866
22222,CC(CC=O)C(C)=NO,11.162121883656507,-10.298307479224375,0.8638144044321328
22223,CC(NC=O)C(C)=NO,11.248031700288184,-10.241412103746397,1.0066195965417868
22224,CC(OC=N)C(C)=NO,11.064190201729105,-10.538708933717578,0.5254812680115273
22225,CC(OC=O)C(C)=NO,11.471891891891895,-10.756216216216218,0.7156756756756756
22226,CCCC(=NO)C(=O)N,10.528729106628244,-10.339818443804036,0.1889106628242075
22227,CCNC(=O)C(=NO)C,10.409420749279539,-10.012115273775215,0.3973054755043228
22228,CCOC(=N)C(C)=NO,10.378668587896255,-10.00584438040346,0.3728242074927954
22229,C[NH2+]CC(=O)C(C)=N[O-],8.123974063400578,-8.487504322766572,-0.3635302593659942
22230,C[NH2+]CC(=N[O-])C(C)=O,7.899533141210377,-8.495927953890492,-0.5963948126801153
22231,C[NH2+]CC(=N[O-])C(N)=O,8.381729729729729,-8.401081081081081,-0.0193513513513514
22232,C[NH2+]CC(=NO)C([O-])=O,8.71460815047022,-8.752548589341693,-0.0379404388714733
22233,COCC(=N[O-])C(N)=[NH2+],8.427972972972972,-8.344216216216216,0.0837567567567568
22234,CC(C)C(=NO)CCO,10.855694087403599,-10.02046529562982,0.8352287917737788
22235,CC(O)C(CCO)=NO,11.626199445983382,-10.52217451523546,1.1040249307479226
22236,CCCC(=NO)C(C)C,10.940453237410072,-9.876546762589928,1.063906474820144
22237,CCCC(=NO)C(C)O,11.177706940874035,-10.021136246786632,1.1565706940874037
22238,C[NH2+]CC(=N[O-])C(C)O,7.39928,-6.9764,0.42288
22239,CC(C)C(=NO)COC,11.299488431876608,-10.243632390745502,1.0558560411311055
22240,CC(=NO)C(O)CCO,11.306332409972295,-10.3020027700831,1.004329639889197
22241,CC(CCO)C(C)=NO,11.182321336760925,-9.987300771208226,1.1950205655526993
22242,CCCC(C)C(C)=NO,10.401115107913668,-9.894546762589927,0.5065683453237406
22243,CCCC(O)C(C)=NO,11.202205655526992,-10.175298200514138,1.0269074550128534
22244,CCOC(C)C(C)=NO,10.943125964010285,-10.116799485861184,0.8263264781491003
22245,COCC(C)C(C)=NO,11.564102827763493,-10.25429562982005,1.3098071979434445
22246,COCC(O)C(C)=NO,10.919318559556784,-10.22906925207756,0.6902493074792242
22247,CC(=O)C(=N[O-])C(N)=[NH2+],8.444426229508197,-8.759131147540984,-0.3147049180327868
22248,NC(=[NH2+])C(=N[O-])C(N)=O,8.395659793814433,-8.61980412371134,-0.2241443298969072
22249,CC(=N[O-])C(O)C(N)=[NH2+],9.531081081081082,-8.75791891891892,0.773162162162162
22250,CC(C(C)=O)C(C)=NO,11.047168975069253,-9.99649861495845,1.0506703601108032
22251,CC(C(N)=O)C(C)=NO,11.313881844380404,-10.105556195965418,1.2083256484149856
22252,CC(C)C(=NO)C(=O)N,10.552812680115277,-10.333097982708937,0.2197146974063399
22253,CC(O)C(=N[O-])C(N)=[NH2+],8.43408108108108,-8.252486486486486,0.1815945945945945
22254,CC(=NO)C(=O)N(C)C,10.545051873198853,-9.7812507204611,0.7638011527377523
22255,CC(C)C(=NO)C(C)C,10.939769784172666,-9.885467625899285,1.0543021582733811
22256,CC(C)C(=NO)C(C)O,10.629974293059126,-10.008300771208226,0.6216735218508995
22257,CC(C)C(C)C(C)=NO,10.64189928057554,-9.90036690647482,0.7415323741007195
22258,CC(C)C(O)C(C)=NO,11.150532133676093,-10.17946529562982,0.9710668380462724
22259,CC(O)C(C)C(C)=NO,10.84672236503856,-9.846131105398456,1.0005912596401028
22260,CC(O)C(O)C(C)=NO,10.78907756232687,-10.247545706371191,0.5415318559556785
22261,CC(=NO)C1(CCC1)C,10.501035989717224,-9.816467866323908,0.6845681233933162
22262,CC(=NO)C1(C)CCO1,11.453509695290858,-10.193108033240996,1.2604016620498617
22263,CC(=NO)C1(COC1)C,11.088437673130192,-10.126240997229916,0.9621966759002768
22264,CC(=NO)C1(CCC1)O,11.08578947368421,-10.155698060941829,0.9300914127423824
22265,CC(=N[O-])C1(O)C[NH2+]C1,9.47757636887608,-8.663564841498559,0.8140115273775217
22266,CC(=NO)C1(C)CC1O,10.77137673130194,-9.990783933518006,0.7805927977839335
22267,CC(=NO)C1(O)CC1O,10.396702702702704,-9.70272972972973,0.6939729729729729
22268,CC1CC1(C)C(C)=NO,10.728102827763495,-9.708300771208226,1.0198020565552697
22269,CC1CC1(O)C(C)=NO,10.521448753462602,-9.688393351800553,0.8330554016620499
22270,CC1NC1(C)C(C)=NO,10.3952,-9.76444,0.6307599999999999
22271,CC1OC1(C)C(C)=NO,11.212961218836567,-10.382955678670362,0.830005540166205
22272,CN1CC1(C)C(C)=NO,10.514479999999999,-9.40104,1.1134399999999998
22273,CC(=NO)C1CC(=N)O1,11.585473354231976,-10.607561128526646,0.977912225705329
22274,CC(=O)C1CC(C1)=NO,10.901162162162164,-10.240702702702704,0.6604594594594595
22275,CC(=NO)C1CC(=O)C1,10.93294594594595,-10.057351351351354,0.8755945945945944
22276,CC(=NO)C1CC(=O)N1,11.092793103448278,-10.391802507836992,0.7009905956112852
22277,CC(=NO)C1CC(=O)O1,11.778213114754097,-10.879803278688524,0.8984098360655736
22278,CC(=O)N1CC(=NO)C1,10.85078996865204,-10.064940438871474,0.7858495297805643
22279,NC(=O)C1CC(C1)=NO,11.173047021943573,-10.159313479623824,1.013733542319749
22280,C1C(=NO)CN1C(=O)N,11.003344262295082,-10.120918032786886,0.8824262295081968
22281,CC(C)C1CC(C1)=NO,10.709082262210794,-10.013300771208224,0.6957814910025706
22282,CC(C)N1CC(=NO)C1,9.77932,-9.18444,0.5948800000000001
22283,CC(O)C1CC(C1)=NO,11.077457063711913,-10.099002770083104,0.9784542936288092
22284,CC(=NO)C1CC(O)C1,11.146249307479225,-10.177783933518006,0.9684653739612188
22285,CC1CC(C1)C(C)=NO,11.163254498714654,-9.807133676092546,1.356120822622108
22286,CC1CC(O1)C(C)=NO,11.215238227146815,-10.209803324099722,1.0054349030470917
22287,CC1(C)C2CC(=NO)C12,10.037797783933518,-9.474240997229916,0.5635567867036014
22288,CC1(C)C2N1CC2=NO,10.425371757925069,-9.382988472622475,1.0423832853025938
22289,CC1(O)C2CC(=NO)C12,10.298459459459458,-9.47927027027027,0.8191891891891889
22290,C1C(=NO)C=CNC1=O,8.846247422680412,-9.04082474226804,-0.1945773195876289
22291,C1C=CC(=NO)CC1=O,9.649934426229507,-9.67122950819672,-0.021295081967213
22292,C1C=CC(=O)CC1=NO,9.770606557377048,-9.989049180327868,-0.2184426229508196
22293,ON=C1CCOC(=N)C1,11.641062695924767,-10.301191222570534,1.3398714733542323
22294,C1CC(=NO)CC(=O)C1,10.75627027027027,-9.929891891891891,0.8263783783783785
22295,C1CNC(=O)CC1=NO,11.442993730407526,-10.240802507836992,1.2021912225705331
22296,C1COC(=O)CC1=NO,11.56137704918033,-10.654032786885248,0.907344262295082
22297,C1C(=NO)CNCC1=O,10.120683385579936,-9.40505329153605,0.7156300940438872
22298,C1C(=NO)COCC1=O,10.919491803278687,-10.095163934426228,0.8243278688524589
22299,CC1=CC(=NO)CCC1,9.62895844875346,-8.980983379501383,0.6479750692520775
22300,CC1=CC(=NO)CCN1,8.823432276657059,-8.092285302593659,0.7311469740634005
22301,CC1=CC(=NO)COC1,9.585594594594593,-9.281648648648646,0.3039459459459458
22302,C1CC(=CC(=NO)C1)N,8.928017291066283,-8.193141210374641,0.7348760806916426
22303,C1C(=CC(=NO)CO1)N,9.217865203761754,-8.496442006269591,0.721423197492163
22304,CC1=CCCC(=NO)C1,10.702149584487534,-9.522972299168975,1.1791772853185594
22305,CC1CC(CC=C1)=NO,11.244753462603878,-9.886182825484765,1.3585706371191135
22306,ON=C1CC=CC(O)C1,11.323486486486482,-10.135027027027023,1.1884594594594593
22307,CC1CC(C=CN1)=NO,8.90528818443804,-8.150132564841499,0.7551556195965418
22308,CC1CC=CC(C1)=NO,9.697221606648199,-9.229526315789473,0.4676952908587258
22309,CN1CC=CC(=NO)C1,9.489685878962533,-9.14359077809798,0.3460951008645532
22310,ON=C1CC(O)CC=C1,9.634135135135134,-9.382378378378377,0.2517567567567567
22311,CC1CC(CCO1)=NO,10.970074792243766,-9.864174515235456,1.1059002770083104
22312,CC1CCCC(C1)=NO,10.77365552699229,-9.845133676092546,0.9285218508997428
22313,CC1COCC(C1)=NO,11.067454293628808,-10.158650969529084,0.9088033240997232
22314,ON=C1CCCC(O)C1,11.038094182825485,-10.021545706371192,1.0165484764542934
22315,ON=C1COCC(O)C1,11.296297297297297,-10.311918918918918,0.9843783783783784
22316,CC(CC1CC1O)=NO,10.39731024930748,-9.91715512465374,0.4801551246537396
22317,CC1CC1CC(C)=NO,10.32091002570694,-9.920467866323907,0.4004421593830335
22318,CC1CN1CC(C)=NO,10.14484,-9.46968,0.6751599999999999
22319,CC1OC1CC(C)=NO,11.029465373961221,-10.224459833795017,0.8050055401662051
22320,CN1CC1CC(C)=NO,10.739480000000004,-9.507520000000005,1.23196
22321,CC1=C(CC(=NO)C1)C,10.194324099722989,-9.21205817174515,0.9822659279778392
22322,CC1=CC(=NO)C(=N)N1,7.973983606557376,-8.27295081967213,-0.2989672131147541
22323,CC1=CC(=O)C(=NO)C1,9.024442622950817,-9.632557377049178,-0.6081147540983606
22324,CC1=CC(=NO)C(=O)C1,8.894737704918036,-9.498901639344265,-0.6041639344262295
22325,CC1=CC(=NO)C(=O)N1,8.102505154639175,-8.717649484536082,-0.6151443298969073
22326,C1C(=CC(=O)C1=NO)N,9.141443298969072,-9.233,-0.0915567010309279
22327,C1C(=CC(=NO)C1=O)N,8.381298969072166,-8.592340206185568,-0.2110412371134021
22328,CC1=CC(=O)CC1=NO,9.122836065573772,-9.800754098360658,-0.6779180327868852
22329,CC1=CC(=NO)CC1=O,8.92622950819672,-9.710180327868851,-0.7839508196721312
22330,C1C(=O)C=C(C1=NO)N,8.682783505154639,-9.093061855670102,-0.410278350515464
22331,C1C(=NO)C=C(C1=O)N,8.263896907216493,-8.791721649484534,-0.5278247422680413
22332,CC1=CC(O)C(C1)=NO,10.820081081081081,-10.122702702702703,0.6973783783783781
22333,CC1C=C(C)CC1=NO,10.500872576177287,-9.5045540166205,0.9963185595567866
22334,CC1CC(=NO)C(=N)O1,10.213257053291535,-10.163815047021943,0.0494420062695925
22335,CC1CC(=O)C(C1)=NO,9.231135135135133,-9.721729729729727,-0.4905945945945946
22336,CC1CC(=NO)C(=O)N1,10.137206896551726,-9.922673981191224,0.2145329153605015
22337,CC1CC(=NO)C(=O)O1,10.276737704918032,-10.539131147540983,-0.2623934426229508
22338,CN1CC(=NO)C(=O)C1,8.436244514106585,-9.097178683385582,-0.660934169278997
22339,ON=C1CC(O)CC1=O,9.283524590163937,-9.9162131147541,-0.6326885245901639
22340,CC1=CC(O)CC1=NO,9.570243243243246,-9.35310810810811,0.2171351351351351
22341,CC1CC(=NO)C(C)=C1,9.622537396121883,-8.975831024930747,0.6467063711911358
22342,CC1CC(=NO)C(N)=N1,9.472621621621622,-9.224351351351352,0.2482702702702701
22343,CC1=CN(CC1=NO)C,8.62756772334294,-7.770988472622479,0.8565792507204611
22344,CC1=CC(CC1O)=NO,9.536918918918916,-9.2817027027027,0.2552162162162161
22345,CC1CC(C=C1C)=NO,9.660016620498618,-8.923069252077566,0.7369473684210527
22346,CC1CC(C=C1N)=NO,8.968345821325647,-8.189420749279538,0.7789250720461094
22347,CC1=CC(=NO)CN1C,8.628,-7.826564841498559,0.801435158501441
22348,NC1=CC(CC1O)=NO,9.215498432601882,-8.449065830721004,0.7664326018808778
22349,CC1CC(=O)CC1=NO,11.11,-10.23008108108108,0.8799189189189187
22350,CC1CC(CC1=O)=NO,11.057432432432433,-10.171621621621622,0.8858108108108108
22351,CC1NC(=O)CC1=NO,11.218128526645769,-10.254564263322884,0.9635642633228844
22352,CC1OC(=N)CC1=NO,11.574369905956113,-10.502313479623824,1.0720564263322885
22353,CC1OC(=O)CC1=NO,11.727918032786885,-10.76160655737705,0.966311475409836
22354,CN1CC(=NO)CC1=O,10.708645768025079,-9.926191222570534,0.7824545454545455
22355,ON=C1CC(=O)CC1O,11.180967213114755,-10.330590163934428,0.850377049180328
22356,ON=C1CC(O)C(=O)C1,11.014803278688525,-10.623950819672132,0.3908524590163935
22357,CC1CC(CC1C)=NO,10.60370437017995,-9.89063496143959,0.7130694087403597
22358,CC1CC(CC1O)=NO,10.86635734072022,-10.099307479224375,0.7670498614958448
22359,ON=C1CC(O)C(O)C1,11.448918918918917,-10.501216216216214,0.9477027027027028
22360,CC1=CC(=NO)C(O)C1,9.52848648648649,-9.210513513513517,0.3179729729729726
22361,CC1CC(C)=CC1=NO,9.729265927977837,-8.913373961218834,0.815891966759003
22362,CC1CC(N)=CC1=NO,8.95264553314121,-8.192564841498559,0.7600806916426512
22363,CC1NC(C)=CC1=NO,8.807008645533141,-8.054564841498559,0.752443804034582
22364,NC1=CC(=NO)C(O)C1,9.149617554858935,-8.421316614420064,0.7283009404388715
22365,CC1CC(=NO)C(C)O1,11.111027700831022,-10.082260387811631,1.0287673130193906
22366,CC1CC(C)C(C1)=NO,10.805125964010283,-9.87680205655527,0.9283239074550128
22367,CC1CC(O)C(C1)=NO,11.400285318559558,-10.393545706371192,1.0067396121883656
22368,CC1CC(O)CC1=NO,11.15978947368421,-10.028307479224376,1.1314819944598336
22369,CN1CC(O)C(C1)=NO,9.947593659942363,-9.0081325648415,0.9394610951008644
22370,ON=C1CC(O)CC1O,11.228351351351353,-10.49791891891892,0.7304324324324325
22371,CC12CC(=NO)C1CO2,11.209162162162162,-10.19227027027027,1.016891891891892
22372,CC12CCC1C(C2)=NO,10.702595567867037,-9.861545706371192,0.841049861495845
22373,CC12COC1C(C2)=NO,11.018783783783785,-10.224594594594596,0.794189189189189
22374,ON=C1CC2(O)CCC12,10.947729729729732,-10.003216216216218,0.9445135135135134
22375,ON=C1CC2(O)CNC12,10.504730407523507,-9.59031661442006,0.914413793103448
22376,ON=C1CC2(O)COC12,11.168754098360653,-10.364229508196718,0.8045245901639344
22377,CC12CC(=NO)C1C2O,10.191972972972971,-9.51208108108108,0.6798918918918919
22378,CC1C2C(CC12C)=NO,10.447864265927977,-9.406479224376731,1.0413850415512464
22379,CC1C2C(CC12O)=NO,10.44481081081081,-9.322189189189189,1.1226216216216218
22380,CN1C2C(CC12C)=NO,10.215844380403459,-9.56427665706052,0.6515677233429392
22381,ON=C1CC2(O)C(O)C12,10.793032786885247,-9.733262295081968,1.0597704918032789
22382,CC12CC(CC1N2)=NO,10.956406340057637,-9.956734870317003,0.999671469740634
22383,CC12CC(CC1O2)=NO,11.238405405405405,-10.168162162162162,1.0702432432432432
22384,CC12CC1CC(C2)=NO,10.619950138504153,-9.96306925207756,0.6568808864265931
22385,ON=C1CC2CC2(O)C1,10.074081081081081,-10.057108108108109,0.016972972972973
22386,CC12CC(C1)CC2=NO,11.265293628808866,-9.794393351800556,1.4709002770083104
22387,CC12CC(CC1=NO)O2,10.986621621621621,-10.162837837837838,0.8237837837837838
22388,CC12CN(C1)CC2=NO,10.198391930835733,-9.470556195965417,0.727835734870317
22389,ON=C1CC2CC1(O)C2,10.534054054054053,-10.00827027027027,0.5257837837837835
22390,ON=C1CN2CC1(O)C2,10.87232601880878,-9.782815047021945,1.0895109717868343
22391,CC(=NO)CC1CCC1,10.662357326478148,-9.897966580976863,0.7643907455012853
22392,CC(CC1CCO1)=NO,11.471941828254847,-10.011307479224376,1.460634349030471
22393,CC(=NO)CC1COC1,10.860326869806094,-10.179698060941828,0.680628808864266
22394,ON=C1CC(CC#C)C1,11.168216216216216,-10.163891891891891,1.0043243243243245
22395,ON=C1CC(CC#N)C1,11.386125391849529,-10.450191222570531,0.9359341692789968
22396,C#CCN1CC(=NO)C1,10.49967711598746,-9.509949843260188,0.9897272727272728
22397,C1C(=NO)CN1CC#N,11.234786885245903,-10.031016393442624,1.2037704918032786
22398,ON=C1CC(C1)OC=N,11.216172413793105,-10.398316614420064,0.8178557993730409
22399,ON=C1CC(CC=O)C1,11.124216216216215,-10.353756756756756,0.7704594594594596
22400,C1C(=NO)CN1CC=O,10.734253918495298,-9.78232288401254,0.9519310344827584
22401,ON=C1CC(C1)NC=O,11.392141065830723,-10.40955485893417,0.982586206896552
22402,ON=C1CC(C1)OC=O,11.437852459016392,-10.54895081967213,0.8889016393442621
22403,CC#CC1CC(C1)=NO,10.933027027027029,-10.048756756756758,0.8842702702702703
22404,CCCC1CC(C1)=NO,10.725912596401027,-10.0216323907455,0.7042802056555273
22405,CCCN1CC(=NO)C1,10.094679999999999,-9.21248,0.8821999999999999
22406,CCOC1CC(C1)=NO,10.910653739612187,-10.106764542936286,0.8038891966759003
22407,COCC1CC(C1)=NO,10.79342382271468,-10.09754570637119,0.6958781163434904
22408,OCCC1CC(C1)=NO,11.115038781163436,-10.088307479224378,1.0267313019390585
22409,C1C(=NO)CN1CCO,10.062772334293944,-9.19359077809798,0.8691815561959655
22410,C1CC2(C1)CC(=NO)C2,10.710814404432135,-10.02015512465374,0.6906592797783935
22411,ON=C1CC2(CCO2)C1,11.219135135135133,-10.154486486486483,1.064648648648649
22412,C1C(=NO)CC12COC2,11.299864864864869,-10.282162162162166,1.0177027027027024
22413,CC1CC11CC(C1)=NO,10.46223268698061,-9.988069252077562,0.4741634349030469
22414,CC1NC11CC(C1)=NO,10.68562247838617,-9.954158501440926,0.731463976945245
22415,CC1OC11CC(C1)=NO,11.257783783783783,-10.259891891891892,0.997891891891892
22416,ON=C1CC2(CC2O)C1,11.032216216216218,-10.02956756756757,1.0026486486486486
22417,CC(=NO)C12CC(C1)C2,10.650094182825484,-9.826240997229917,0.8238531855955679
